time,open,high,low,close,tick_volume,spread,real_volume
1674144000,113630.0,114170.0,113390.0,113515.0,774692,5,2432593
1674201600,113880.0,114010.0,112545.0,112950.0,2396124,5,6751698
1674216000,112955.0,113370.0,112640.0,112980.0,1704110,5,5560410
1674230400,112975.0,113185.0,112790.0,113060.0,573032,5,1897569
1674460800,113200.0,113880.0,112615.0,113315.0,2563539,5,6969413
1674475200,113315.0,113765.0,112895.0,113130.0,1862453,5,5806007
1674489600,113130.0,113210.0,112275.0,112360.0,871981,5,2864729
1674547200,112065.0,113605.0,111870.0,112725.0,2304352,5,6890592
1674561600,112725.0,113370.0,112635.0,113030.0,1512513,5,4840746
1674576000,113030.0,114000.0,112875.0,113900.0,841110,5,2931998
1674633600,113475.0,114065.0,112670.0,112920.0,2331642,5,6550468
1674648000,112925.0,114905.0,112585.0,114615.0,1997459,5,6201325
1674662400,114615.0,115295.0,114535.0,115295.0,684183,5,2284257
1674720000,115045.0,115585.0,114420.0,114675.0,2586633,5,7260485
1674734400,114675.0,115075.0,114270.0,114745.0,1687309,5,5447132
1674748800,114745.0,115125.0,114635.0,114635.0,574292,5,2039376
1674806400,114830.0,115070.0,113095.0,113355.0,2181729,5,6484447
1674820800,113360.0,113575.0,112625.0,113180.0,1522729,5,4687603
1674835200,113175.0,113325.0,112825.0,112860.0,625131,5,1937001
1675065600,112610.0,113625.0,112400.0,112715.0,2395947,5,6713679
1675080000,112720.0,113220.0,112610.0,112835.0,1695324,5,5278231
1675094400,112840.0,113090.0,112375.0,113065.0,670417,5,2197495
1675152000,112655.0,114095.0,112490.0,113835.0,2263030,5,6463363
1675166400,113840.0,114050.0,113535.0,113870.0,1357733,5,4090435
1675180800,113875.0,114265.0,113850.0,113980.0,605065,5,1915835
1675238400,113860.0,114110.0,112475.0,112555.0,2291226,5,6451253
1675252800,112560.0,112580.0,111155.0,111790.0,1853243,5,5907850
1675267200,111790.0,113040.0,111415.0,112730.0,1558253,5,4684239
1675324800,112100.0,113445.0,110995.0,111825.0,2655667,5,7382830
1675339200,111825.0,111910.0,110865.0,111275.0,1936486,5,6166896
1675353600,111275.0,111550.0,110100.0,110365.0,1065579,5,3429379
1675411200,109850.0,110965.0,109375.0,110520.0,2659040,5,7315906
1675425600,110510.0,110770.0,109170.0,109455.0,2051873,5,6181494
1675440000,109460.0,109525.0,108465.0,108830.0,835310,5,2717767
1675670400,108350.0,108840.0,107795.0,108105.0,2593563,5,7304053
1675684800,108105.0,108765.0,107700.0,108705.0,2133496,5,6621623
1675699200,108705.0,109260.0,108555.0,109000.0,913715,5,3020599
1675756800,109355.0,109695.0,108220.0,108585.0,2774195,5,7706033
1675771200,108585.0,108755.0,107435.0,107845.0,2564053,5,7473956
1675785600,107840.0,108440.0,107825.0,108100.0,937520,5,2706105
1675843200,108500.0,109555.0,108450.0,109275.0,2566406,5,7553267
1675857600,109275.0,110035.0,108650.0,109835.0,2249374,5,6874859
1675872000,109830.0,110485.0,109755.0,110440.0,847131,5,2767023
1675929600,110845.0,110870.0,108720.0,108755.0,2511476,5,7080545
1675944000,108755.0,109455.0,108360.0,108545.0,2045234,5,6415308
1675958400,108545.0,108655.0,107920.0,108095.0,987396,5,3262460
1676016000,107650.0,108800.0,107120.0,108120.0,2423898,5,7162858
1676030400,108115.0,108300.0,107720.0,107985.0,1694590,5,5469648
1676044800,107985.0,108500.0,107910.0,108055.0,627908,5,2164141
1676275200,108175.0,109250.0,107470.0,109180.0,2388499,5,7120128
1676289600,109180.0,109350.0,108750.0,108970.0,1442485,5,4739944
1676304000,108975.0,109150.0,108695.0,109150.0,567450,5,1991537
1676361600,109350.0,109745.0,108455.0,109275.0,2696509,5,7846059
1676376000,109270.0,109345.0,107730.0,107865.0,1967615,5,6494298
1676390400,107870.0,108130.0,107550.0,107770.0,772743,5,2706728
1676448000,109800.0,110850.0,109005.0,110480.0,2013989,5,6278641
1676462400,110485.0,112050.0,110370.0,111855.0,1616847,5,5544029
1676476800,111860.0,112100.0,111060.0,111465.0,679731,5,2558665
1676534400,111540.0,111785.0,110075.0,110300.0,2244369,5,6682517
1676548800,110300.0,111590.0,110075.0,111410.0,1907520,5,6574635
1676563200,111415.0,112255.0,111195.0,112185.0,1039167,5,3944260
1676620800,111245.0,111440.0,110675.0,111005.0,2173946,5,6471172
1676635200,111010.0,111635.0,110930.0,111165.0,1767078,5,5748226
1676649600,111165.0,111385.0,110695.0,110695.0,553840,5,2006245
1677067200,109885.0,109915.0,108275.0,108740.0,1629203,5,5272905
1677081600,108735.0,108920.0,108290.0,108495.0,966143,5,3267740
1677139200,109110.0,110365.0,108655.0,110170.0,2110433,5,6541659
1677153600,110165.0,110205.0,108210.0,108665.0,1729455,5,6239245
1677168000,108665.0,109460.0,108630.0,109175.0,641790,5,2552553
1677225600,108600.0,109100.0,107765.0,107920.0,2010350,5,6465222
1677240000,107920.0,108040.0,106805.0,107030.0,1473069,5,5410544
1677254400,107030.0,107490.0,106965.0,107490.0,535892,5,2052720
1677484800,107955.0,108045.0,106880.0,107330.0,2175288,5,6442031
1677499200,107330.0,107950.0,106660.0,107605.0,1984877,5,6673027
1677513600,107600.0,107680.0,106925.0,106925.0,822682,5,2805071
1677571200,107100.0,108265.0,106880.0,107100.0,2362675,5,6840229
1677585600,107100.0,107485.0,106405.0,107145.0,2068482,5,6720231
1677600000,107150.0,107500.0,105720.0,105745.0,883028,5,3099954
1677657600,106360.0,106695.0,105050.0,105155.0,2531243,5,7826834
1677672000,105160.0,105305.0,104375.0,104805.0,2092102,5,7003852
1677686400,104805.0,105985.0,104750.0,105800.0,857102,5,3061548
1677744000,106110.0,106260.0,105010.0,105450.0,2496425,5,7729764
1677758400,105450.0,105795.0,105065.0,105460.0,1813763,5,6101654
1677772800,105455.0,105595.0,104430.0,104500.0,935714,5,3241046
1677830400,104820.0,105650.0,104555.0,105595.0,2221109,5,7180575
1677844800,105600.0,105775.0,104870.0,104940.0,1566603,5,5594047
1677859200,104940.0,105315.0,104830.0,104940.0,626090,5,2331353
1678089600,104800.0,105520.0,104310.0,104800.0,2121205,5,6547066
1678104000,104810.0,106450.0,104625.0,105925.0,1756363,5,6387657
1678118400,105930.0,106295.0,105860.0,105980.0,690228,5,2497347
1678176000,106055.0,106350.0,105360.0,105605.0,2165354,5,6773412
1678190400,105605.0,105630.0,104615.0,104835.0,2004476,5,6564127
1678204800,104830.0,105595.0,104800.0,105595.0,722844,5,2521124
1678262400,105740.0,107380.0,105425.0,107235.0,2238672,5,6867350
1678276800,107240.0,107960.0,107040.0,107165.0,1570419,5,5645891
1678291200,107165.0,108000.0,107135.0,108000.0,652264,5,2748665
1678348800,107650.0,107970.0,107055.0,107225.0,2238272,5,7037029
1678363200,107230.0,107565.0,106760.0,107340.0,1878352,5,6790959
1678377600,107340.0,107815.0,105850.0,105905.0,1083432,5,3936424
1678435200,106025.0,106150.0,104630.0,105330.0,2700409,5,7950369
1678449600,105330.0,106015.0,104155.0,104390.0,2292735,5,7661827
1678464000,104385.0,104830.0,104330.0,104750.0,792483,5,2900539
1678694400,104550.0,104890.0,103135.0,104810.0,3334032,5,9866495
1678708800,104815.0,104925.0,104110.0,104335.0,2444773,5,7788021
1678723200,104335.0,104420.0,103805.0,104230.0,763635,5,2480026
1678780800,104650.0,105145.0,103750.0,104305.0,2752188,5,8438077
1678795200,104305.0,104725.0,103700.0,103895.0,1922382,5,6373615
1678809600,103890.0,104080.0,103385.0,103940.0,696899,5,2369265
1678867200,102700.0,102900.0,101485.0,101865.0,2866414,5,8383785
1678881600,101870.0,103935.0,101760.0,103645.0,2500621,5,8048393
1678896000,103645.0,103890.0,103220.0,103650.0,671516,5,2199874
1678953600,103590.0,104300.0,103220.0,103920.0,2599236,5,7597263
1678968000,103920.0,104775.0,103565.0,104475.0,1797722,5,5941518
1678982400,104470.0,104590.0,104165.0,104380.0,542094,5,1896449
1679040000,104275.0,104335.0,102335.0,102620.0,1790427,5,5685489
1679054400,102615.0,103290.0,102470.0,103105.0,1464150,5,5300696
1679068800,103100.0,103155.0,102630.0,102630.0,518762,5,1891657
1679299200,102760.0,103080.0,101730.0,102415.0,2274583,5,7096145
1679313600,102415.0,102475.0,101315.0,101855.0,1464846,5,5376647
